A股股票代码_A_Stkcd,截止日期_Enddt,净资产收益率（TTM）(%)_ROETTM,
"300577",2015-12-31,"32.1965"
"300577",2016-03-31,
"300577",2016-06-30,"29.7374"
"300577",2016-09-30,"39.2600"
"300577",2016-12-31,"15.7099"
"300577",2017-03-31,"17.4536"
"300577",2017-06-30,"19.6199"
"300577",2017-09-30,"25.3906"
"300577",2017-12-31,"27.3483"
"300577",2018-03-31,"26.7581"
"300577",2018-06-30,"29.2525"
"300577",2018-09-30,"28.5371"
"300577",2018-12-31,"27.3041"
"300577",2019-03-31,"27.3281"
"300577",2019-06-30,"28.6940"
"300577",2019-09-30,"28.4094"
"300577",2019-12-31,"27.0980"
"300577",2020-03-31,"23.3948"
"300577",2020-06-30,"18.6839"
"300577",2020-09-30,"9.7651"
"300577",2020-12-31,"4.9309"
"300577",2021-03-31,"5.7138"
"300577",2021-06-30,"6.8311"
"300577",2021-09-30,"11.4378"
"300577",2021-12-31,"10.6763"
"300577",2022-03-31,"10.4764"
"300577",2022-06-30,"7.6624"
"300577",2022-09-30,"5.5234"
"300577",2022-12-31,"2.7355"
"300577",2023-03-31,"1.9985"
"300577",2023-06-30,"3.9676"
"300577",2023-09-30,"5.2625"
"603058",2012-12-31,"19.9358"
"603058",2013-12-31,"24.1249"
"603058",2014-12-31,"18.7626"
"603058",2015-09-30,
"603058",2015-12-31,"17.2884"
"603058",2016-03-31,
"603058",2016-06-30,"16.3302"
"603058",2016-09-30,"15.0850"
"603058",2016-12-31,"12.0483"
"603058",2017-03-31,"12.1374"
"603058",2017-06-30,"10.8490"
"603058",2017-09-30,"10.3257"
"603058",2017-12-31,"10.9735"
"603058",2018-03-31,"11.6302"
"603058",2018-06-30,"12.8706"
"603058",2018-09-30,"13.4728"
"603058",2018-12-31,"11.9687"
"603058",2019-03-31,"10.7906"
"603058",2019-06-30,"9.3380"
"603058",2019-09-30,"11.2638"
"603058",2019-12-31,"13.7274"
"603058",2020-03-31,"14.9751"
"603058",2020-06-30,"16.8285"
"603058",2020-09-30,"14.6656"
"603058",2020-12-31,"13.5605"
"603058",2021-03-31,"10.1266"
"603058",2021-06-30,"13.9237"
"603058",2021-09-30,"16.6137"
"603058",2021-12-31,"12.4807"
"603058",2022-03-31,"10.0354"
"603058",2022-06-30,"5.4791"
"603058",2022-09-30,"-1.0249"
"603058",2022-12-31,"3.5844"
"603058",2023-03-31,"8.5911"
"603058",2023-06-30,"5.3877"
"603058",2023-09-30,"10.9636"
"300595",2012-12-31,"28.5852"
"300595",2013-12-31,"17.0028"
"300595",2014-12-31,"33.4480"
"300595",2015-09-30,
"300595",2015-12-31,"35.1405"
"300595",2016-03-31,
"300595",2016-06-30,"30.0328"
"300595",2016-09-30,"38.5955"
"300595",2016-12-31,"36.6106"
"300595",2017-03-31,"17.4082"
"300595",2017-06-30,"17.5809"
"300595",2017-09-30,"18.3109"
"300595",2017-12-31,"18.7407"
"300595",2018-03-31,"18.8363"
"300595",2018-06-30,"20.1274"
"300595",2018-09-30,"21.2652"
"300595",2018-12-31,"21.1182"
"300595",2019-03-31,"21.3160"
"300595",2019-06-30,"22.2759"
"300595",2019-09-30,"22.4619"
"300595",2019-12-31,"23.0669"
"300595",2020-03-31,"21.3510"
"300595",2020-06-30,"21.8865"
"300595",2020-09-30,"22.1881"
"300595",2020-12-31,"24.7332"
"300595",2021-03-31,"28.0921"
"300595",2021-06-30,"29.3668"
"300595",2021-09-30,"28.5237"
"300595",2021-12-31,"25.0352"
"300595",2022-03-31,"23.8416"
"300595",2022-06-30,"14.4322"
"300595",2022-09-30,"15.0341"
"300595",2022-12-31,"14.7448"
"300595",2023-03-31,"14.7312"
"300595",2023-06-30,"15.3004"
"300595",2023-09-30,"15.4339"
"300605",2012-12-31,"20.7406"
"300605",2013-12-31,"33.7164"
"300605",2014-12-31,"19.2740"
"300605",2015-09-30,
"300605",2015-12-31,"18.1783"
"300605",2016-03-31,
"300605",2016-06-30,"17.1195"
"300605",2016-09-30,"15.3928"
"300605",2016-12-31,"16.2644"
"300605",2017-03-31,"9.3079"
"300605",2017-06-30,"9.5267"
"300605",2017-09-30,"9.8234"
"300605",2017-12-31,"9.7244"
"300605",2018-03-31,"9.7094"
"300605",2018-06-30,"9.6894"
"300605",2018-09-30,"9.5594"
"300605",2018-12-31,"10.8421"
"300605",2019-03-31,"10.8634"
"300605",2019-06-30,"11.0550"
"300605",2019-09-30,"11.1766"
"300605",2019-12-31,"10.9857"
"300605",2020-03-31,"10.9410"
"300605",2020-06-30,"11.0319"
"300605",2020-09-30,"10.8559"
"300605",2020-12-31,"12.2717"
"300605",2021-03-31,"12.1851"
"300605",2021-06-30,"12.4279"
"300605",2021-09-30,"12.2106"
"300605",2021-12-31,"9.0967"
"300605",2022-03-31,"9.3016"
"300605",2022-06-30,"9.1130"
"300605",2022-09-30,"10.1350"
"300605",2022-12-31,"7.1710"
"300605",2023-03-31,"6.3463"
